      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
275.5256347 000 173.2154235 578.9515991 4.85773086 37.4731445 0.5300702452
102.6106719 000 100.4581451 69.0115356 1.00295639 8.5203628 .8795847892
398.8002929 19.0837402 371.251129 29.4937438 4.79967117 1.71645355 1.3915181
534.8858642 36.1696777 462.1741333 1.91079711 3.5079822 .624125957 2.183705806
176.2058410 4.28469848 131.9054565 4.10262680 5.71866989 1.530717611 .4253743886
512.7021484 6.49939727 400.4204101 1.55997848 .6962680816 5.865088462 2.939790248
47.67218017 63.62408447 14.80789566 2.24601650 .691047668 4.131454944 .001610040
109.3449859 492.7967224 73.75290679 161.7454071 17.37604713 21.53067970 1.25731718
16.8650817 934.7944946 18.6964797 368.9562072 7.250267982 36.7212829 .080928802
65.3793334 1000 90.9296722 408.5729370 13.76274394 37.97165679 .229701757
21.1575317 998.7481689 02.2365722 398.7899780 15.68290901 33.88304138 .050142526
15.7112426 947.9533691 85.2301177 400.2855529 14.46397590 32.26188659 .8967269659
69.3183898 870.8963623 49.8746032 367.8008117 11.64394760 28.98624229 .6707601547
05.1313476 743.7635498 09.5650634 313.8894042 8.309828758 24.17257308 .4651823639
40.6606292 609.1643066 3.39009094 256.2119750 5.349548339 19.20230484 .2982474267
6.35981750 489.5866699 5.4961318 205.0048980 3.104850769 14.84414291 .178431317
6.55874633 394.2183837 6.49583435 164.2804870 1.607186913 11.38795089 .1017207503
1.12922286 324.0073242 4.98747253 134.3415069 0.7295501828 8.840940475 .05766451731
.994753837 284.5808715 .455888748 128.1038513 0.2881045341 24.37251663 .0350937806
.946622133 223.4864959 .549940109 84.76452636 0.001311168074 18.07957077 .0207812376
5.31406784 5.09604072 .662912368 9.45188522 .2919778227 .617655277 .003350600600
4.21192169 87.8249511 .271915912 33.0216827 .3566029071 0.04227352 .007463330402
2.11979675 48.2896118 .883204460 54.8144989 .3082324266 2.6173896 .009665371850
1.55245208 31.3128051 .393499374 41.4615783 .2093714773 1.93502044 .008838342502
5.61310195 70.5157165 .84852504 08.6408843 .1067359596 .436549186 .006331400945
7.1130676 3.04811859 .311623096 8.89372253 .02314461767 .266525268 .003395847976
8.18242645 7.598821 .828069329 0.80792236 0.03475821018 .200614452 .0006742775440
0.1714973 45.27102661 .422122478 0.8026894330 0.06773605942 .6737782359 0.001299648545
3.75117683 91.49794006 .099057674 24.13880729 0.0813547521 1.154022336 0.002532458864
.085565567 121.5233612 .8535786867 39.50135421 0.08102998882 2.309195756 0.002968505024
.001464843 138.2277221 .6700540184 48.31337356 0.07442187517 2.911275386 0.003020590171
.16063880 145.4333190 .5342922806 52.43823242 0.06511790305 3.123595237 0.002868533134
.200644969 146.8223571 .4352931380 53.66226959 0.05475730076 3.099918365 0.002444867976
.767875194 145.4003601 .3609526753 53.44192504 0.04541969671 2.96498870 0.002023875713
.613184928 143.1991577 .303130388 52.76451873 0.03805467113 2.803085565 0.001694043166
.541348457 141.447448 .2557771801 52.2329254 0.03264964744 2.664078712 0.001448665745
.454408645 140.642395 .2167207449 52.09886932 0.02851070463 2.569674015 0.001281689852
.308200836 140.8449096 .1824868917 52.402091 0.02604485303 2.522075176 0.001207723282
.108372449 141.8594207 .1540648490 53.05614471 0.02389897778 2.512453556 0.001138619147
.856732845     2.52601814 0.001120962202
.579854726 145.0542449 .1076449900 54.84118652 0.0212092176 2.553661108 0.00112584885
.312007427 146.7067260 .08963786065 55.72977828 0.02015265077 2.583058357 0.001124079339
.069767713 148.1715087 .07508046925 56.51018524 0.01878070086 2.608206748 0.001074166968
.8612165451 149.3734283 .06216958910 57.15309143 0.01803814247 2.626134872 0.001090796664
.6812958717 150.299896 .0510747581 57.65393829 0.0174031779 2.637968540 0.001111084595
.5450911521 150.9728088 .0426666960 58.0211944 0.01639709249 2.639574289 0.001060615293
.4387060403 151.450988 .03559240698 58.28839111 0.01536418870 2.637026071 0.00100443046
.353007704 151.7854309 .02966000884 58.48206329 0.01457389071 2.632357120 0.0009815981611
