      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
229.8912963 243.195434 129.6370544 01.2824096 50.9609680 65.51791381 0.8535534739
365.7382202 51.9815063 371.6889343 28.8424987 5.28605651 6.35826110 4.070793628
228.9471282 17.3070068 234.703002 56.3759918 3.98144149 9.83484649 2.804087400
438.327239 24.5925598 454.0238647 9.98066711 3.91950798 2.55665779 4.401360034
121.7027282 5.844320297 127.8154296 .9956951141 .915060997 .781225204 1.719806432
162.9037475 000 155.1660919 61.3674926 181.8428039 8.6749496 2.57919120
344.2176513 27.2929077 350.0031738 10.1882781 1.55049514 5.80773925 2.315542697
294.4790649 650.2210693 290.0806884 320.6260986 6.91579055 47.16287994 1.572751879
417.037292 841.1269531 399.526458 388.6028442 8.66456985 62.36971282 2.943358659
195.9045562 754.5814208 181.2434539 282.6215209 9.69934082 52.80188751 1.532843351
149.0099029 602.6715087 140.4709472 157.9589538 1.98129272 32.85439300 1.654080629
14.3767395 461.1662597 11.2713775 54.18281555 19.89994812 4.01805162 .874343395
28.2054595 347.9019470 04.1115798 26.08016967 9.999046325 2.82398653 .291781216
0.93764495 286.185485 7.30993652 3.337625503 4.596203327 2.542541980 0.1802198290
77.245971 210.9476623 31.9686584 .602037429 37.68064880 0.05844211578 .917903900
8.08438110 213.11215 0.26865959 82.04232788 7.071106910 771.4427490 74.8632202
1.88930 164.3435211 8.52920532 .606687545 .577537536 950.6628417 11.2088928
23.7650756 103.2961883 82.0219421 0.91118526 20.75484466 979.6793212 18.2318725
36.7983398 54.21585845 01.2244873 4.85416030 18.43961524 577.2858276 37.7379760
0.91918563 126.7381362 7.26832008 135.5141754 .482962608 995.9047851 80.5866546
16.3599243 60.49460220 84.4732360 51.93818664 12.50642395 1000 75.3604278
64.8822021 .810215950 29.6240539 60.573715 27.68732070 973.0922851 67.7605133
48.5441284 0.69204139 17.4951171 67.86251831 30.57811355 950.4260864 55.8619689
06.7788696 7.11039543 78.0302124 70.54724121 38.70756149 910.740173 39.9629669
08.6511459 45.71283340 5.90444183 55.45947647 5.272859573 922.5245361 8.60163116
27.07365989 112.9557647 28.90359878 51.08955001 .651015281 888.5708007 2.11598587
154.1221313 125.2359466 155.0639648 65.89549255 8.313848495 871.9196166 68.5055694
114.9908599 112.001892 108.4019165 62.49092864 8.88044166 894.1556396 .146270751
131.3397521 115.3762054 129.3025207 61.77666473 2.49932670 887.0541992 26.23157501
85.95016479 105.8260650 84.45527648 65.96015930 5.86018180 876.2703247 46.36691665
60.0572204 101.5258789 61.34889221 58.74684143 2.93285560 867.8435668 64.06990814
43.27927398 86.90592956 45.82616806 66.27815246 0.05197715 861.0476684 78.9258193
33.05182647 83.81002044 36.39046859 64.33711242 .275512695 854.6010742 91.29158020
26.39970588 82.14770507 30.25451850 62.78705596 .862285614 848.796752 101.6051101
2.05101609 77.59665679 7.031870841 61.44651031 .838026046 843.3339843 109.7926940
36.52392959 82.64540863 40.35681533 60.69495391 .413435935 839.5778808 117.8142929
19.45169830 80.38094329 23.68965911 59.98106384 .130834102 835.413940 123.5555419
12.94952583 78.58153533 17.76718711 59.36274719 .106887578 831.8291015 128.4566955
9.93146228 77.6694183 14.99982261 58.93958282 .403152942 828.6982421 132.5483703
8.121747970 77.07237243 13.32726097 58.64460754 .858516573 825.9899902 135.9516601
6.80336189 76.64837646 12.1068363 58.38776016 .406811237 823.5996093 138.7804412
5.714865684 76.30321502 11.09904289 58.2005920 .024798512 821.484497 141.1179656
4.784963607 76.02084350 10.24029064 58.07868957 .7009997367 819.6169433 143.0516357
3.535147428 75.66636657 9.106531143 57.97135925 .4134699106 817.9520263 144.656127
3.425147056 75.59861755 8.962319374 57.93492126 .1914348602 816.5150756 145.9838867
2.900248765 75.42952728 8.508568763 57.91329193 .004518806934 815.2661132 147.0737304
2.314617633 75.29183959 7.972970008 57.86602401 0.1653339266 814.1042480 147.9577331
1.808516025 75.17001342 7.510872840 57.81797790 0.3091673552 813.0016479 148.66935
