      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
14.0839843 1000 26.5677795 39.4805145 23.8888702 .469982147 10.12934112
50.2572937 1000 49.2649688 561.4860839 37.17995834 58.36175918 .918508768
99.9603881 315.967620 16.6459350 291.9264221 35.7616310 21.30990982 .244929313
60.0720520 55.1399536 74.6890716 15.07157897 28.42985343 1.67288112 .64552187
91.2866516 13.603454 40.6969909 8.37918090 39.01180267 3.94499015 .36304640
07.4531 17.4057617 46.2530975 2.7181205 33.05561065 8.70947456 .493435740
91.3961334 69.9510498 34.4264526 .860969066 28.33443450 1.21630859 .473361015
8.37667083 1.30135917 4.33880615 35.86474990 19.04855918 .144746065 .4205267727
31.5998535 82.46392822 06.8414001 62.71279907 29.80174827 .05711382627 .140152454
0.47897338 187.9492034 41.8109741 77.8061370 25.67662811 9.635610580 .2394276261
20.43204879 258.1815490 10.62881183 90.70409393 7.91343116 14.61796379 0.385096192
32.29378890 275.8383483 34.79519653 96.81072998 2.436519861 15.67865943 0.3721247315
235.405242 226.4633941 287.5782775 95.61865234 2.33470726 17.45642471 2.287305593
45.41952133 197.9351196 64.84434509 86.27906799 .611858367 11.77690219 0.2310026586
317.8881225 89.99904632 394.9487304 82.91049194 0.30631637 12.76662445 0.5693165063
87.5761337 85.74612426 119.0786666 77.03469848 .01032638 6.37399387 .344752073
53.48463439 74.53256225 69.66330718 65.88441467 .332468032 4.266225814 .0961086
185.8274536 2.750474452 231.1506347 60.4282379 3.20232009 4.869236946 0.3967602849
231.811492 2.99205017 289.8040161 65.10424041 8.14510726 4.6434507 0.9326939582
207.1603698 2.02400207 259.2513427 67.52342224 7.21988105 2.383964061 0.8299596309
172.3307495 7.39475250 216.4154968 67.08467102 4.21868133 1.427258610 0.7080205678
87.48304748 0.12401962 113.6238555 68.62150573 .496419906 0.04512327909 0.1125936955
286.314636 38.4110870 353.9461364 72.14579772 1.19038009 3.17800903 2.034278869
203.3816223 12.0290603 260.4209594 77.03469085 8.02301788 2.0000410 1.244145154
2.5076045 15.11509418 0.6912322640 78.80673217 .9028309583 .8677071928 .5049797296
333.5662231 68.7860717 416.7137451 82.56614685 3.33450126 5.350551128 2.784268379
50.46356201 0.48390960 87.51165008 84.41331481 .521308898 1.005852818 0.04590312391
192.1529235 5.57649230 255.4043121 86.8543090 3.99241161 4.425782203 1.630678892
25.51024246 .0938780307 61.55644607 86.94486236 .167965888 1.922601103 0.03379792720
50.53967285 0.9928207397 90.23794555 87.85789489 .666835784 2.967750787 0.4361792206
1.59788513 65.08833312 7.91063690 86.61131286 3.591151237 0.631559908 .7219239473
8.25129699 62.8767890 4.43468856 85.38989257 4.516266345 1.161501884 .1847559809
7.30508422 78.20077514 4.7190399 84.24884796 6.500189304 .363468348 .7408137321
47.7283020 103.8533477 63.2516174 82.71728515 11.43394470 .937854766 .337386608
8.6824340 90.8266754 6.10975646 80.60989379 9.078109741 .275159835 .6203096508
0.66109085 47.39754486 4.44218063 83.27262115 3.671305656 .3863196969 .1773884296
8.90122604 47.33322906 4.63197326 82.3142395 3.180439949 .036655664 .4864871799
5.19970321 40.11011505 6.8058032 81.97162628 2.22849893 .5009355545 .21722933
4.56510162 33.97994995 .974474906 82.24212646 1.068508863 .2828608453 .1430269181
.092295646 31.12448501 4.159328937 82.46110534 0.5197818279 .15353846 .1015797853
.550801277 29.96100044 7.382002830 82.52250671 0.3150464892 .0878203660 .07712270319
.441546440 29.59664154 8.673547744 82.48060607 0.2774456143 .06832802295 .06429544091
.896565437 29.51112365 9.200947761 82.40656280 0.2899262905 .06355082988 .0550837591
.498422622 29.4308147 9.533409118 82.36302185 0.2989128530 .05683024227 .04605084657
.073830604 29.34861755 9.931209564 82.31576538 0.2962587177 .0552567802 .03968247026
.595916271 29.20499420 10.42675304 82.31034851 0.2769373953 .05117223784 .03353829681
.090916872 29.02220535 10.98582839 82.31097412 0.2439866960 .04292453825 .02781944721
.605548858 28.8881683 11.54951858 82.29856872 0.2130690068 .04665810987 .02418389916
