      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
484.2670288 000 380.4051818 468.5972595 11.8083801 43.7152099 1.592327833
226.0375671 000 212.5663146 28.027343 7.20173072 7.4235000 .1641183048
381.5942993 81.8434448 329.738403 241.515121 46.6978149 257.9984130 2.39534568
229.108367 8.83216476 181.9698028 1.56541633 29.03486251 .242958068 0.6234211921
263.6980285 59.92493438 202.6020812 16.06315231 65.95590209 .953774452 0.8100392818
73.27291107 159.8677062 26.55895423 46.68117141 44.58097839 .837351799 .9381160140
673.5583496 67.56298828 473.3836669 82.43811035 47.2346649 6.845536708 2.776856422
728.1086425 49.16841506 454.7705078 86.10298156 23.43685913 4.417569160 2.271674394
792.6400756 28.21448135 458.2244567 79.76528167 9.980066299 4.437964439 2.566290140
309.7103271 199.831909 78.45674896 72.13176727 5.86753845 3.228636980 .3391893506
255.4886779 262.3863525 47.47253799 87.48802185 6.39731216 7.644570350 0.01232169568
455.9422607 202.6428833 162.3972015 103.2945632 .018241882 9.901639938 1.189574241
345.7846069 218.5221557 79.18653869 81.62096405 7.92587280 10.08654880 2.341660499
582.7158203 93.5213317 417.3713073 86.8317260 86.98431396 8.41596603 5.811444282
8.31402587 46.1568603 41.54596710 44.1335449 2.439092636 5.13822174 1.777904748
78.2602233 25.2371215 102.4199981 94.6281127 49.0167083 0.21220016 1.665539026
42.2946166 140.1307220 05.7024154 30.0800781 32.70047760 6.5340728 .2600831389
41.6037597 667.3432617 0.28997039 58.60019683 70.7698593 .562225818 .1619994193
88.2158813 1000 35.470886 201.3753356 9.37263488 15.06743431 .893790960
28.4052124 1000 3.31754684 276.1572875 90.52736663 7.410766601 0.03713434934
43.1399078 986.6480102 7.32927703 354.3908996 26.21057891 10.6207599 .2597754597
64.8753662 1000 13.4842834 367.6844482 06.8719100 23.31160545 .561371803
07.5319213 918.3511962 62.6563415 348.0921020 7.388287544 15.42959022 .8803523778
37.6416015 823.5793457 54.2431030 335.7971191 9.64610290 17.79272079 .400029897
58.7988586 650.4071044 .883800029 271.3402099 34.4748611 8.901552200 0.1492770314
07.8929443 490.4393310 76.5093078 210.6933441 64.5289154 17.14318466 .841197252
32.4777832 340.9475097 63.1749877 138.8785095 1.385156631 5.349892616 .165687561
38.8919677 239.3140563 5.16744995 88.90119934 25.26510620 .2326854169 .1979474127
15.04616260 183.2829895 23.31015396 65.17665863 15.49772357 .220367193 0.2399276196
146.0719604 162.3394775 46.2592620 59.09383392 9.310998916 .741267204 0.4515942931
189.6211242 164.0850982 51.50145721 62.66218948 5.858216285 .456871986 0.5029425024
184.0997314 174.0249633 46.99657440 67.17265319 4.003817081 .136624097 0.4224472641
146.3641357 192.3718566 36.86981201 77.67687988 3.560561418 .06592118 0.3914257884
103.4951629 208.5925292 25.88679504 83.73376464 3.355595350 .5761988162 0.2812152504
65.55777740 219.373489 16.41951942 87.36027526 3.258014202 .2118829190 0.1884409785
36.7960815 224.795989 9.233215332 88.7927551 3.111719608 0.008952944539 0.1188309639
17.64273452 225.9842834 4.313275814 88.65518188 2.869402170 0.11233805 0.07169593870
6.52268934 224.4926147 1.254247665 87.62402343 2.546541213 0.1352497339 0.04279725626
1.199552059 221.7015533 .4612503945 86.25180816 2.181012630 0.112356275 0.02688108012
.5252208113 218.6277465 .342992305 84.91841125 1.798933744 0.07450734823 0.01901059411
.3448391556 215.9520874 .731688022 83.83149719 1.455362796 0.03561099618 0.01582694612
0.614398717 213.9590606 .874413847 83.05864715 1.168484210 0.0005001735407 0.01476706285
1.549758672 212.6245727 .999425888 82.61177062 0.9058924913 .01141169294 0.01401518564
2.221745967 211.8953552 .106629848 82.38052368 0.7103649377 .01897273957 0.01324222795
2.523643016 211.5715789 .252376317 82.31396484 0.5540686845 .01714478433 0.01214097347
