0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.46083678487e-07,-0.000110400680569,-4.3550315354e-08,-0.000182572199265,2.36481838556e-08,-3.74141336579e-06,5.81499648433e-07,-1.4608368474e-05,-0.0110400682315,-4.35503170593e-06,-0.018257221207,2.36481832872e-06,-0.00037414135295,5.81499662076e-05
0.0628318861127,0.022546062246,-0.0603071898222,-0.0536793470383,-0.0493289269507,0.0527619756758,-0.00192198948935,6.28320360184,2.26564645767,-6.03071451187,-5.34967756271,-4.93289518356,5.27657175064,-0.192257106304
0.125674560666,0.0375853478909,-0.108106330037,-0.115281485021,-0.100294351578,0.101648926735,-0.00386380800046,6.28426742554,1.50392854214,-4.77991390228,-6.1602139473,-5.0965423584,4.88869524002,-0.194181859493
0.188513293862,0.0460569784045,-0.146189257503,-0.177243426442,-0.151499643922,0.145576953888,-0.00581700075418,6.28387355804,0.847163081169,-3.80829286575,-6.19619417191,-5.1205291748,4.3928027153,-0.195319280028
0.251372754574,0.0501545481384,-0.169491559267,-0.239700630307,-0.201642394066,0.184676319361,-0.00778184412047,6.28594636917,0.409756988287,-2.33023023605,-6.24572038651,-5.01427507401,3.90993666649,-0.196484342217
0.314214944839,0.0516863502562,-0.185612931848,-0.302585065365,-0.249804511666,0.218915700912,-0.00976144336164,6.28421926498,0.153180211782,-1.61213731766,-6.28844356537,-4.81621170044,3.42393827438,-0.197959929705
0.377023875713,0.0323307067156,-0.193654313684,-0.364906221628,-0.225556835532,0.281732738018,-0.0725916177034,6.28089332581,-1.93556439877,-0.804138183594,-6.23211574554,2.42476773262,6.28170394897,-6.28301715851
0.439860761166,-0.00789582915604,-0.190512567759,-0.425155967474,-0.201974898577,0.344593554735,-0.135422214866,6.28368854523,-4.02265357971,0.314174592495,-6.024974823,2.35819363594,6.28608179092,-6.28306007385
0.502678930759,-0.041755951941,-0.173833861947,-0.477684676647,-0.181683093309,0.407372236252,-0.198254287243,6.28181695938,-3.38601255417,1.66787064075,-5.25287103653,2.02918052673,6.27786827087,-6.28320741653
0.565459132195,-0.0679123103619,-0.138895273209,-0.520783782005,-0.16327919066,0.470140814781,-0.261086076498,6.27802038193,-2.61563587189,3.49385905266,-4.30991077423,1.84039032459,6.27685785294,-6.28317928314
0.628250598907,-0.0876193940639,-0.0908221229911,-0.5556011796,-0.146813735366,0.532921016216,-0.323916912079,6.2791466713,-1.97070837021,4.80731534958,-3.48173975945,1.64654552937,6.27802038193,-6.28308391571
