      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
34.0290832 1000 79.1327209 965.5008544 3.98147392 3.99041366 10.13714885
.509649753 1000 .8207508325 381.2543334 14.13548278 41.98111724 .08849912881
59.5668334 1000 64.3085327 366.2814025 11.40018939 66.76289367 .602255582
11.6620635 306.7336730 23.4895324 113.1755065 13.54058837 30.32553291 .851897001
1.90296936 72.9201965 8.08931350 09.0378494 6.670637607 2.345574378 .420815467
92.9611511 66.3610839 26.8002014 79.4292602 10.75671672 0.59476184 .346231460
92.5257568 50.951995 30.7676849 66.458038 16.37701416 2.30658531 .70881366
114.6643981 50.7903900 121.8096466 20.3882904 7.479865550 .116802215 0.474234014
172.6804962 66.7746582 203.0500793 0.85947418 .622962951 .913018226 0.2867403626
92.64746093 07.7955780 111.7557373 1.64393043 .619646072 .14870309 .306700557
58.33980178 3.2463836 65.58242797 4.213120937 .625618934 .876647233 .1608400344
235.9662170 6.92558288 285.1233825 22.54747390 .563535690 .2844813168 1.861654758
71.79040527 2.84756088 92.57123565 33.93320465 .267833709 .9365488886 .1057580858
281.5671997 5.214591 347.1613159 39.59032058 .101929664 0.1642328053 2.639986991
139.9054565 9.0704383 188.3935089 47.40586090 3.16065597 .8201609849 0.5874617099
152.6658782 0.86801147 197.9218 49.87879943 .399466037 .7691364884 1.261971473
63.32860565 9.58506393 89.45881652 53.48814392 .993443489 .096548080 0.1705066263
18.01463508 1.739977359 27.85986518 57.11269378 .833498954 .078411817 .01567173004
.521900415 16.27445602 .03622343018 60.74507904 1.063751697 .9204401969 .0366936363
1.91833496 27.80554008 6.77472686 64.09441375 1.83861184 .8087655901 .2158090472
9.78680801 34.06824493 5.24068450 66.95940399 2.392896175 .6072996854 .1407055556
4.9535408 37.30920028 8.69569206 69.29573822 1.790096044 .4414803385 .1120860874
.019382476 39.05279159 0.42365646 71.10455322 1.068603754 .3160481452 .08167964965
.910664081 39.99094772 .190905570 72.45300292 0.4659136831 .2152069211 .05331036821
.375184655 40.53199005 1.889595627 73.43455505 0.06351504474 .1342956721 .03090686351
1.492716312 41.28022003 4.684454917 74.09587097 .1784076243 .1342132985 .02258904278
2.19640588 41.75695800 5.782822608 74.65185546 .2405052930 .07571782171 .01161288842
2.109244346 42.27141571 5.753778934 75.02157592 .2290888130 .05280283093 .007478030398
1.616186857 43.13835144 5.149200439 75.2990798 .1859413683 .09607498347 .01008061505
1.061776638 43.8507308 4.414417743 75.60639190 .1198673695 .08704721927 .00920604635
0.5920830965 44.17513275 3.766511917 75.87147521 .06009332835 .03298301622 .006221435964
0.2677964866 44.39689636 3.312902212 76.03982543 .01919125393 .004839127883 .005076026078
0.06056833267 44.94771575 3.038775920 76.15421295 .003422676119 .04979974776 .006544090807
.03969676792 45.40455627 2.910031557 76.34214019 0.005450501572 .05146478489 .00591798219
.05746009200 45.52742004 2.886182069 76.51326751 0.01123526785 .005752642638 .00420935265
.03447511047 45.69825744 2.921872138 76.60249328 0.008744260296 .007100149057 .003495624288
.01556145586 46.13362503 2.965104579 76.67039489 .001663020811 .05230067297 .003404948394
0.01017984747 46.11268234 3.003068208 76.7949218 0.0004878694307 .0001436423044 .002215431537
