      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
148.2249450 1000 93.25385284 965.1799926 30.51413345 3.92751312 1.5451354
210.5415191 1000 209.1843109 384.589843 7.78179931 42.20073699 1.843222141
163.9459838 1000 167.4688873 365.3410034 1.56384372 66.83550262 1.704387664
376.2725830 282.6978454 394.7343139 109.3502655 6.60731124 29.38674545 5.2638592
392.1781921 98.3699798 426.7729492 11.6167449 0.4631423 1.297878384 5.172541618
246.4407043 24.3677978 284.2824707 75.1946105 0.19897842 .87276840 3.422852993
18.5295104 79.9703369 23.0972061 53.0993652 .457117080 .247566223 .2009599059
25.3828887 17.69808 45.4696960 06.2556152 9.372026443 .485575675 0.526201903
60.4418029 66.7890319 04.017395 6.78419494 7.886267185 .034938812 .372341871
88.7470397 38.0776367 46.5087585 3.56644058 11.45094299 .654986381 .751187801
3.93127441 9.30201721 5.09219360 .332369565 12.64732360 .235400438 0.8758898377
02.4289855 02.0525970 66.4040527 13.20519733 3.852403640 .441969752 .7940082
0.67576503 9.68647766 4.77135276 25.0216865 12.74662876 .699127435 1.113798618
9.58399581 2.4166336 7.44912719 32.37940216 .29876911 .829028129 .3337568342
3.7698211 3.31468200 02.9841842 43.72010803 1.117536783 .29492568 .6880971789
75.0931396 0.66168975 21.3699798 49.73172760 4.101459026 .5432627201 .688862204
3.55614471 8.5098533 03.405624 55.10938262 8.423286437 .8578357696 .1982213258
6.80770874 3.587643623 9.93468856 59.05228424 2.916291952 .8279758691 .01474426593
0.5553955435 18.75563812 .074000835 62.29341506 .2846416831 .7637068033 0.08361614495
12.69427776 28.29561614 15.10797786 65.08422851 .673299908 .6556936502 0.1185569092
14.928270 33.8730087 18.53903770 67.49379730 .901594400 .5377014875 0.117419123
11.99599361 36.9003524 14.63761901 69.48580169 .534322500 .4089479744 0.09522924572
7.344856739 38.51389694 8.167616844 71.09278869 .9694908857 .3022224307 0.06887578964
3.024348497 39.50836181 2.025231361 72.33671569 .4335156977 .2300595343 0.04626120999
.1449328362 40.10963439 .543771266 73.30409240 .07201161980 .1482802331 0.02619253844
.877776622 40.9146804 .159503936 73.99943542 0.1708282530 .1417578458 0.01705174706
.540431261 41.64953613 .233456611 74.58296203 0.2487138807 .1131069213 0.009954697452
.502305507 42.19952392 .278766632 75.01409149 0.233063250 .07029628753 0.005096756853
.070465803 42.72420501 .750586986 75.32019805 0.1869546771 .04736571758 0.003454324556
.508780002 43.36035156 .023866653 75.57336425 0.1347438395 .05430041998 0.004039254039
.968268513 44.22325897 .322494983 75.79510498 0.09303697198 .09860190004 0.005917065776
.606126427 44.42839813 .82149434 76.08573913 0.03757832944 .01402490399 0.00360355759
.333259969 45.00123596 .466812133 76.19812011 0.02308182418 .0627516731 0.004576865583
.2037117183 45.1520156 .288439512 76.382308 0.002332364674 .01298049464 0.003312851302
.1410330682 45.37176513 .210557460 76.48919677 .001517097232 .01276076957 0.002860936336
.1169466674 45.57502746 .188655853 76.58415222 9.34178824537e- .01049718260 0.002419502940
.1290033012 45.47596740 .203632593 76.68159484 .005922258831 0.03795251995 0.001609062426
.1072789281 46.05176162 .200082540 76.68313598 0.01227789744 .05702757462 0.00185054203
