      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
3.00416564 1000 7.60669517 13.4940185 1.7200355 130.7790374 12.04851436
66.4670410 191.8459930 73.1846923 102.2662124 13.93951988 6.95475196 .393692493
94.0704956 17.6084594 12.1798706 7.6369323 22.17795181 1.51878356 .488847255
47.4646301 93.0537414 61.3874969 41.3737945 19.72865867 3.11887359 .078174352
19.1992797 11.3446044 66.5568542 00.3530960 38.46286773 5.87082672 .618749618
91.638732 1.226078033 42.0100708 215.939514 41.67611694 .031865596 .379627227
108.0351715 217.4661865 103.2604980 277.3746032 9.596097946 9.163141250 .4560829997
295.6050415 229.1469421 324.2015380 260.8492431 7.29808235 11.34022903 1.413176536
278.1027526 170.5095062 312.1340942 234.9964294 1.865108 8.143924713 1.249652147
216.3361511 109.593124 244.9626770 200.8821105 8.7112655 4.407437324 1.015583634
153.5132751 71.13121032 174.3210449 172.6442260 3.69505405 1.822022557 0.7182604074
43.67513275 55.08540344 49.3082656 151.2992553 .670098304 0.2964405119 .2047807574
126.5712509 44.53165435 142.2416687 135.8798522 1.93235492 0.2314942628 0.9738793373
70.12078857 42.07807159 80.616683 125.3825759 .882569313 .1834644079 0.3427864313
44.50032043 42.80649566 51.38119506 116.5260620 .391714572 .2912937700 0.1933129131
34.37643432 49.44606781 39.60986328 107.458038 .767548084 0.04695959389 0.1273005455
23.36191940 42.39094161 27.632560 105.0967864 .372820138 .2493810355 0.09812933951
18.43402671 43.01077270 22.12686157 99.48692321 .836094141 .2408420741 0.07334326207
15.4210433 44.19596099 18.87878799 95.34994506 .536943316 .1667098999 0.06182529404
13.14091682 45.13510894 16.46908950 92.12483215 .322253227 .1016792058 0.05401917546
11.18783569 45.74980926 14.40875911 89.53585815 .137819528 .05732202529 0.04707283526
9.482623100 46.13546752 12.59917640 87.41763305 .957308173 .03160203620 0.03820254653
7.925268173 46.32606887 10.93691062 85.71288299 .8235960006 .01134675834 0.03546599671
6.608483314 46.42587661 9.522299766 84.32337951 .6775047183 .004229673184 0.02771836891
5.461551189 46.47881317 8.287614822 83.19781494 .5695365667 .001397926360 0.02434038929
4.502669334 46.50052642 7.251693725 82.28489685 .4698677659 .001198267098 0.01989623904
3.753401756 46.38781738 6.437018394 81.60507202 .3612777590 0.01798711530 0.0118322037
3.017977714 46.56121826 5.64933967 80.9093627 .3393555879 .01993657648 0.01687949523
2.570382118 46.20684814 5.153136253 80.62226867 .2277611792 0.04591327905 0.005040602292
2.038955211 46.50447845 4.588955402 80.03646850 .2321717441 .02449556812 0.01159129198
1.706405639 46.26380538 4.221010208 79.88270568 .163940459 0.02846433408 0.005262461490
1.404624581 46.24329757 3.894905090 79.60748291 .14014762 0.0199721846 0.005123191047
1.120525360 46.49618530 3.593345165 79.26875305 .1310017108 .03074566833 0.006571710109
0.9319640398 46.31659698 3.384306907 79.2167968 .09524126350 0.01082718092 0.003627758938
0.793582797 46.02978515 3.230003118 79.20861053 .07012521475 0.05313154682 0.001726707909
0.5913450717 46.77968597 3.025367259 78.68196105 .08559345453 .09486678242 0.005197348073
0.5258225202 46.0602951 2.940638065 79.03643798 .04347688704 0.05984181538 0.0007599410600
0.4332831501 46.23345184 2.844174623 78.80316162 .04558813571 0.002309425268 0.001772466115
