      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
20.7370758 000 9.71850967 98.0659332 85.68481445 80.89497375 12.57784938
73.8988037 000 69.5931701 14.4913330 2.81101131 4.73446655 .8672183752
97.992065 000 71.5668640 96.6492309 10.75762939 4.88372802 .532210350
21.8160400 38.3660278 82.37777 3.37297439 5.96291494 2.71226787 .176802515
01.5906372 531.0218505 19.1597900 223.9466857 5.393068790 16.01321601 .373998165
20.3254394 640.6340332 99.2073364 299.1357727 8.73835182 23.65351867 .01834940
94.3572998 607.7025146 71.8029479 271.6630859 8.246811866 22.09444046 .684866905
06.9011535 571.0947265 35.2128753 206.7907714 1.674342036 17.21518707 .587095975
2.61390686 515.4897460 1.63296127 149.9228515 .156634330 12.6445751 .99058854
373.535156 506.0397949 315.8609313 120.6843185 0.18656349 9.573678970 0.901966214
531.605590 442.0960083 424.2332763 109.4910278 1.45716094 6.927371978 1.546319842
125.0758972 323.2664794 65.66271972 108.7834777 3.24757385 3.850137233 .164231181
539.8585205 301.1950683 440.5921630 99.07511901 .434385776 2.879177808 2.434239387
93.93200683 227.4370574 52.16600418 98.03924560 4.58779907 1.595405101 .6327051520
197.8635559 209.0747985 154.4411010 93.97013092 .581945180 1.456285238 0.595098197
18.20261573 193.7781066 4.203009605 91.37344360 .64864921 1.427964448 .4206847846
305.1721191 186.2073364 241.3663177 96.28575897 .370726108 1.758424043 1.406788349
321.6208190 174.1267089 247.8399200 94.36274719 .251133918 1.473089218 1.389441490
521.589721 154.8424835 415.7244873 92.68768310 .602883815 1.313262701 2.704467535
70.14542388 146.6298828 36.54490280 89.9481353 1.47261047 0.4799346327 .2113136351
295.455139 132.8492584 241.5766601 86.60497283 0.2429131269 0.4058984816 1.665324807
41.62405395 132.8110656 23.0892581 84.33025360 .376259326 0.1326219588 .1065578758
121.4794235 128.8939514 100.3606567 82.70350646 0.04622006416 0.08918140828 0.6731659770
2.752265930 131.3726959 .469155311 81.87815093 .169414758 0.09418465942 .1457147598
9.70460891 133.7568511 8.99719619 81.54747772 1.037515401 0.1099025383 .3131809234
4.34152221 134.621215 9.08329010 81.4246597 2.091646194 0.1274855136 .3408622145
9.42682647 134.3971252 5.1193923 81.28746032 2.007494449 0.134736746 .3020535707
7.0272178 133.5768585 5.84996032 81.07717132 1.488269329 0.1296052783 .2408007681
3.88223648 132.5119323 6.13078689 80.8228454 0.917983889 0.1136623546 .1808604747
3.00655555 131.4821166 8.111705 80.5667343 0.4639331400 0.09535128623 .1321819126
5.17017745 130.5640258 2.32657337 80.3294982 0.1677543520 0.07758463919 .09597907960
0.01202964 129.7899169 .491712570 80.15641784 0.01286343671 0.06774711608 .06932619214
.916006088 129.1994323 .178909301 79.97953796 .06431181728 0.05049354583 .05387281253
.121083259 128.7520599 .809769630 79.86725616 .07709550112 0.04064866900 .04258982092
.061881065 128.370468 .977298021 79.80122375 .06037330627 0.03940028697 .03367689624
.424748897 128.113403 .466714143 79.71664428 .04313714429 0.02995220199 .02847188711
.959774732 127.8850097 .08493137 79.67330169 .02279879152 0.02669353783 .02371719107
.573466300 127.7061233 .767422199 79.63565826 .007270018570 0.02457030303 .01974979415
