0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.46083678487e-07,-0.000110400680569,-4.3550315354e-08,-0.000182572199265,2.36481838556e-08,-3.74141336579e-06,5.81499648433e-07,-1.4608368474e-05,-0.0110400682315,-4.35503170593e-06,-0.018257221207,2.36481832872e-06,-0.00037414135295,5.81499662076e-05
0.0628258734941,-0.0316931456327,-0.052397262305,0.0536912344396,-0.0138295926154,-0.0628329589963,-0.000886109890416,6.28260231018,-3.15827465057,-5.23972177505,5.38738107681,-1.38296163082,-6.28292179108,-0.0886691436172
0.123510025442,-0.0817855298519,-0.103225253522,0.117265477777,-0.0253747925162,-0.125669747591,-0.00165996269789,6.06841516495,-5.00923871994,-5.08279943466,6.35742425919,-1.15452003479,-6.28367900848,-0.0773852840066
0.175697118044,-0.14367172122,-0.141679167747,0.181288018823,-0.0344343334436,-0.188458353281,-0.00232798489742,5.21870946884,-6.18861913681,-3.84539151192,6.40225410461,-0.905954122543,-6.278860569,-0.0668022185564
0.219901919365,-0.206187412143,-0.176101714373,0.244537040591,-0.0417970381677,-0.251276284456,-0.00289467861876,4.42048025131,-6.25156927109,-3.44225478172,6.32490253448,-0.736270487309,-6.28179311752,-0.0566693730652
0.256997168064,-0.268988400698,-0.208049789071,0.307418525219,-0.0475869625807,-0.314107745886,-0.00338359316811,3.70952486992,-6.2800989151,-3.19480752945,6.28814840317,-0.578992426395,-6.28314638138,-0.0488914549351
0.287756830454,-0.331825613976,-0.224409535527,0.370140314102,-0.0517062433064,-0.376945018768,-0.00381046417169,3.07596635818,-6.28372144699,-1.63597464561,6.27217912674,-0.411928087473,-6.28372764587,-0.0426871031523
0.313622266054,-0.394703358412,-0.227416232228,0.43281930685,-0.0547691732645,-0.439784109592,-0.00417006807402,2.58654356003,-6.28777456284,-0.300669670105,6.26789951324,-0.306293010712,-6.28390932083,-0.0359603911638
0.334640800953,-0.451557487249,-0.214943379164,0.494451105595,-0.0569150596857,-0.502663433552,-0.00447239354253,2.10185360909,-5.68541288376,1.24728536606,6.16317987442,-0.21458864212,-6.28793239594,-0.030232546851
0.352929323912,-0.498610556126,-0.20317324996,0.554988265038,-0.058562386781,-0.565584778786,-0.00473869172856,1.82885229588,-4.70530700684,1.17701292038,6.05371618271,-0.164732709527,-6.29213476181,-0.0266298186034
