      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
186.0403747 1000 97.83828735 39.8711853 128.8244781 .255765914 1.09398460
71.027847 1000 66.64748382 560.6749267 0.57565307 59.04078674 1.415286064
439.0067749 289.9927978 463.0918884 289.1760253 0.12809753 20.19180870 4.401257514
356.2014770 95.9191284 391.7231140 10.01293468 1.2213706 4.1810140 3.122675180
154.6399230 84.8394775 174.3004150 7.9291458 9.18837928 1.11096763 1.205400943
289.2679138 27.8168945 336.1077880 9.15977478 3.60448074 9.88085174 2.361410140
7.475787639 61.034271 16.34843254 .763968944 7.78219604 .190786361 .2052891254
110.375503 5.1757431 139.1775207 37.13962554 8.63021087 .438545227 0.9006726741
177.7229309 42.1050529 227.2095947 61.5490798 2.96976089 0.1761829853 1.481204986
204.1225280 117.7152557 264.1897583 79.89183044 4.99133682 4.051396846 1.707970380
142.3594055 205.0080413 194.5777282 86.50134277 1.77101707 9.431756019 1.067318558
7.14033889 262.3124084 .194072723 93.49421691 .605972290 14.80721092 .45297101
2.93354797 272.6383056 5.43711090 97.53958129 .161907553 15.42755508 .3601995706
02.8529052 209.8424377 68.4144287 96.70080566 17.59162330 17.61755752 .934918403
00.9411315 106.7975540 96.34878 94.49858093 29.56211853 14.70632743 .555586814
61.19027 39.7584304 39.2523193 92.76289367 26.08372497 7.691031455 0.08690872788
20.6744384 7.25948715 99.2155456 82.58119201 23.62812805 5.661627769 .340258717
32.6552581 6.58031463 96.6234741 78.33375549 21.71613693 2.238943099 .4760944843
62.6626586 7.91294860 08.4174194 75.12514495 14.56835556 0.4838739037 .2169083058
07.3882446 2.12596321 38.3002014 74.46047973 8.515445709 .1267828494 .03055670857
8.14125061 .189381599 9.36659240 75.17054748 5.07897329 .584694147 0.08229400217
3.86179351 21.0249748 9.91602325 75.98168945 2.840528011 .2461700588 0.1261808425
0.33017158 20.890876 3.07340621 81.18244171 1.634167432 .2305114269 0.1333940029
2.00406074 26.66021347 2.97987365 81.17379760 1.143609285 .2166964709 0.1349951177
8.29298019 31.90792274 9.20681953 81.81696319 0.9394001960 .08096386492 0.09150962531
7.28102874 34.60366821 8.36779975 82.64088439 1.049646139 0.05294415727 0.06191608682
5.56916999 36.74666976 6.79209518 83.17619323 1.064457654 0.1284582018 0.04329327493
3.47679615 38.28301239 4.5829887 83.43603515 1.004156112 0.1587506383 0.03267384693
1.36711883 39.37565612 2.2058715 83.51335144 0.8782055377 0.1562433689 0.02523307129
.4878654 40.10797882 0.0041522 83.48512268 0.7113005518 0.1430145204 0.01882383786
.654378890 40.71876525 7.87450790 83.43515014 0.6408818960 0.1098707988 0.01778959296
.415416717 40.99000930 6.3390560 83.3919601 0.4402343630 0.1151783093 0.01137771829
.031225204 41.48244857 4.75686836 83.30998229 0.455374687 0.05509553477 0.01279051415
.128024101 41.73562622 3.65426445 83.30780792 0.3393518328 0.05267655849 0.009416889399
.537480831 41.65097427 2.90273284 83.32643127 0.2214609682 0.08278855681 0.005973682738
.921586751 41.74889373 2.18141746 83.28653717 0.2016675770 0.0639043897 0.00515699945
.295612335 42.15372467 1.47798156 83.22775268 0.2127628922 0.009680117480 0.004989891313
.921921849 42.1436996 1.0126762 83.3002014 0.1456393748 0.03966736420 0.003651980310
.595120191 42.21811294 0.62639808 83.27680969 0.1251935809 0.03045905008 0.002902242820
.315425395 42.29937362 0.29707813 83.27101135 0.105640187 0.02379415184 0.00228086346
.087675690 42.35913848 0.02801322 83.27864837 0.08879311382 0.01985611021 0.001773748896
.8932009339 42.42347717 .799528121 83.28048706 0.07373724877 0.01734889298 0.001411584904
.7847812175 42.18079376 .64675903 83.34016418 0.04319866746 0.06048102304 0.001334185246
.5781879425 42.68487548 .44035530 83.18969726 0.07136057317 .03653525561 0.0005502957501
.4846345484 42.57164001 .318584442 83.30246734 0.04077004641 0.01433857716 0.0007647891761
.4459148943 42.27151107 .247895240 83.35218811 0.01994110643 0.05815088003 0.0009088967344
.3619868755 42.47414398 .161060333 83.25225830 0.03144190087 0.006838192231 0.0003064637130
.2496768981 42.80406188 .051131248 83.20483398 0.03843814507 .03824264556 .4449622035e-
