      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
10.2151489 000 05.5354309 579.6280517 220.7062683 35.9975738 10.87814426
12.5797119 44.3497314 89.5236206 69.3461914 37.44886779 0.81489753 .4363937973
13.3041992 477.803802 67.4870300 184.8348388 19.2175025 29.73543167 .3462105691
7.91384124 957.3972167 6.86848831 419.78906 5.27145385 45.51519012 1.146804571
73.3417968 954.2993164 78.1434631 465.5363159 8.76824951 57.0672378 .521121978
87.3831176 891.1817626 81.9574584 436.0217895 8.80986022 50.62290191 .755447626
15.6921234 846.0429077 51.5069580 373.8633422 9.80968856 38.55021286 .329222917
29.8500366 689.2520751 14.0209045 320.6490173 6.41157150 40.63633346 .902165889
41.939132 676.7456054 0.20050048 262.9662170 1.58115196 24.34565734 .324975609
85.636337 629.8739013 39.8349914 236.4356689 3.83102607 23.05537033 .009619235
43.623107 624.4079589 69.5166015 253.0479736 2.14200592 52.14271545 .156731605
10.2730712 687.3820800 5.20698547 259.3701171 .789829730 39.09869384 .611366510
201.8655853 756.4925537 152.4577636 282.0511779 1.665433406 31.94226837 1.212329745
452.2190551 666.1077880 309.4252319 214.1178894 .504207611 17.4792270 2.319666862
475.0087890 262.1961059 263.8278503 45.06866073 2.55532455 .967150926 .8501569628
347.839721 3.699897766 185.1032409 8.33609008 2.1551284 1.04304504 .023351073
717.2635498 46.7182922 489.0038757 4.15905761 45.00308990 0.24298477 6.295039176
729.1890869 28.2626342 481.3348693 9.22062683 29.98956489 9.02279472 4.935123920
545.3982543 79.9164733 349.5490722 06.5209503 9.636590003 7.34836578 2.544272422
235.5704040 01.6787109 116.1584854 12.3430938 9.00220870 4.47003936 .173359870
199.6683959 06.1807250 145.0303192 01.5148468 25.06053543 4.36424255 2.185781478
51.6741180 99.2027587 34.09004211 6.10693359 2.149196624 0.60773372 .355076193
5.61167716 1.56851196 .335278511 5.36608123 4.416469573 .726266860 .4205440282
6.08554840 .161531448 0.6707534 4.94743347 5.405255317 .970379829 .4343927800
6.29404067 55.39743041 2.12957000 11.19003677 4.780559539 .773851633 .3947188258
8.01599121 83.47683715 9.14657020 33.34255981 3.764103412 .080759167 .3346740901
1.12401008 95.85729980 1.44318294 44.93419647 2.522588968 .2690133452 .2660205364
.216125011 96.5102691 .614938020 51.31481170 1.359210968 0.1124981790 .1993436217
8.902784347 91.06968688 2.469973564 53.77273559 0.4512618482 0.193194597 .1438459455
16.80535125 83.73941040 6.124540805 53.69112396 .1362035721 0.1067677289 .1014671772
19.73550033 77.02334594 7.465407371 52.27620697 .4199211597 .03116355091 .07052473723
18.84860992 72.37779235 7.008159160 50.45481109 .4977471232 .1928645968 .05376334488
15.68225383 69.86669921 5.498650550 48.8228836 .4163162112 .2867449522 .04113806784
11.58261013 69.31887817 3.541183471 47.65806579 .2808918952 .3468725085 .03531182557
7.598398208 70.07521057 1.637386202 47.06674575 .132346287 .3453904390 .03046728298
4.351026535 71.74957275 0.06163884326 46.98924636 .02292374335 .3417516350 .02988468110
2.081118345 73.63204956 .05244183 47.30765533 0.0558719635 .2865280807 .02646426483
0.7495512962 75.30619812 .722373127 47.8356475 0.09885124862 .2146523147 .02220229990
0.1805265396 76.77812957 .039269924 48.42123413 0.09998051822 .167346626 .01945628970
0.110595129 77.92787170 .118759870 49.00713729 0.08013986796 .12604200 .01646181009
0.3092823028 78.64210510 .058464050 49.50653839 0.0603263974 .07376485317 .01254314742
0.5760525465 79.09072113 .962190508 49.87790679 0.03400985896 .04426030069 .009683748707
0.8002701401 79.49394226 .88733088 50.13407516 0.002594943158 .04800852760 .008092630654
0.9233372211 79.83880615 .853176474 50.33908081 .01628347672 .05349735543 .006620976608
0.9343038201 79.62955474 .843190908 50.45285797 .003028966486 0.02364853583 .003449472133
0.8590393066 79.53810119 .884287595 50.41362762 .01069384440 0.01483362261 .002783098490
0.7543029785 80.07301330 .956957936 50.41215515 .02829673513 .07852784544 .003761270549
0.5664453506 79.61338806 .029191493 50.49037170 0.0007840758189 0.05788743495 .001171246054
