      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
510.0440063 000 406.1485900 579.8831176 2.19801330 37.176406 2.312083721
103.7167587 000 100.0760421 70.9006652 2.10304260 8.26688385 .014863014
364.8702392 14.462951 340.0741577 35.1166687 1.61824798 1.85471343 1.205683946
16.34235191 64.3709106 9.179439544 8.13160705 5.29483318 .622324466 .470984697
13.17681884 3.52997970 6.746809005 9.86181259 .824938774 0.5812414884 .9227550029
488.673645 4.07771301 380.6232910 .708410382 .532137155 5.445302486 2.714791297
383.6652832 .054680109 268.5063476 .859533429 .342882633 5.587928771 1.462725520
295.5421752 444.1846923 188.0942382 163.0079193 7.857611179 21.82724380 1.694648027
8.18214035 918.8666992 1.69703674 366.4176635 4.947944641 36.82846832 .9143277406
39.5201110 1000 80.680694 410.6535339 13.09797859 38.32651519 .20809769
23.5400390 1000 06.2248229 396.3839111 16.25521469 33.89393615 .05836153
31.9492492 908.3624267 93.3127441 373.0130615 14.83898735 30.11011505 .9482668042
87.1166992 870.0800781 58.2591705 364.5577392 12.62960624 28.5368194 .6907655596
15.2147369 760.2741699 15.0793609 319.7042846 9.653970718 24.60441970 .4023708701
58.3703613 633.066284 2.48124694 265.0328063 5.695485115 19.86698150 .3621933460
03.471771 511.9449462 3.24707031 213.173645 3.483056545 15.47982597 .224999234
9.61103057 410.7515258 1.88695335 170.1633758 1.888696432 11.85458183 .130839481
9.11894226 333.7003173 8.07778549 137.5949707 0.8863455057 9.104413986 .07271579653
.389557838 288.1731567 .802234649 129.0331268 0.3487823009 24.41412544 .04044180735
.332981348 221.4342651 .836758613 83.0465850 0.002746827900 17.87611770 .02060475572
5.10644721 0.19493865 .464107513 1.95922088 .3186726570 .804173469 .001009223982
4.02050781 92.8343505 .937846183 35.4594879 .3883800208 0.22198104 .004707844927
2.18428039 52.5022583 .59503459 56.8981628 .3344087302 2.77245903 .007402306422
1.92814636 34.4472656 .209717512 43.070693 .2264399230 2.05149173 .007302684709
6.24835586 72.587707 .765426635 09.7860870 .1147643774 .518388748 .005413057282
7.90506744 4.24194335 .300177812 9.64892578 .02379145473 .318293571 .002808244898
9.03354263 8.14408683 .860705375 1.26805496 0.03757954388 .23075747 .0004505114629
0.97747421 45.13072967 .471344232 0.5393105745 0.07319536060 .6888319253 0.001494848169
4.45600795 91.57793426 .151305675 23.9943046 0.08672507107 1.147825241 0.002596347592
.649817466 121.6567077 .8975829482 39.39845275 0.08739155530 2.304424524 0.003170511685
.420859336 138.3349761 .7046488523 48.22063446 0.08013407886 2.908380985 0.003270752727
.45051097 145.4771423 .5603601336 52.33288574 0.06993655115 3.118011474 0.003076286055
.384788513 146.8114471 .4538271129 53.54766082 0.0590093731 3.094161272 0.002710113301
.877673625 145.320434 .3732810616 53.30533599 0.04971639066 2.957019805 0.002364507876
.674710273 143.0973968 .3134007453 52.62446594 0.04080764949 2.794309139 0.001879140734
.582491159 141.3191528 .264586329 52.08385467 0.03467470034 2.65471005 0.001566819846
.483301639 140.5261230 .222916617 51.95767593 0.03086944669 2.5607342 0.001459241844
.339024066 140.7485351 .1889665424 52.27020263 0.0274879112 2.513874530 0.001284036785
.142155408 141.7804870 .1593762487 52.93119430 0.02532098814 2.504241466 0.001226232387
.890116930 143.3050842 .1335528939 53.80088806 0.02376993373 2.519528150 0.001207374036
.620564460 145.014495 .1126071885 54.7351188 0.02189037203 2.547000885 0.001131454482
.357683777 146.6814270 .09454607963 55.62916564 0.02033677697 2.577028512 0.001077203080
.106427788 148.1516113 .07828078418 56.41434478 0.01960232481 2.602532148 0.001105311326
.894538044 149.356475 .06502032279 57.05789947 0.01865618303 2.620944261 0.001092528924
.7148301005 150.2825927 .05464956536 57.55895233 0.01731001213 2.63098001 0.001038543879
.5675243735 150.9685058 .04518186300 57.93513488 0.01656864583 2.635060310 0.001023588702
.4526809453 151.4544525 .03776036202 58.20655822 0.01559560373 2.632785797 0.0009740190580
.3666976094 151.7946624 .03173436224 58.40130615 0.01460574567 2.626708745 0.0009335316717
