      
0.001173878088 39.50210952 0.001202831161 60.54160308 .80522508547e- .35563945 1.33489393193e-
10.6641235 000 06.6335754 579.9123535 96.95928192 36.9674987 .06496000
41.2853698 91.738281 21.8012084 22.8178710 26.06455612 1.04108428 .5545425415
2.73669433 37.57583618 .13232994 6.56418991 14.67751502 0.492229461 1.794344186
25.7973022 525.3190307 63.9919738 242.5062866 10.16023254 28.04332351 .6765071153
21.7072753 684.4941406 03.1535034 350.9566345 9.225255012 38.96458816 .880913019
43.5671081 789.714965 6.1670989 368.5849609 2.22347879 37.10853576 0.6377122998
3.65414428 758.3062133 5.27806854 345.9829711 2.15345191 33.88890075 .1085473150
70.5558929 639.7953491 06.8407669 300.1802978 6.61963272 29.62455368 .183850049
90.4171142 442.4033203 53.531127 249.9772033 6.67120361 28.4659271 .376977920
36.1954193 454.4332580 5.98989868 204.1337127 .928265571 18.65588760 .3963761329
241.646423 528.36718 183.9463806 178.2799682 .062547683 12.10158157 1.587131142
61.70333099 460.5394287 3.533238887 169.0918426 2.11662292 21.49113464 .875071048
346.1371459 475.1744384 221.6272888 161.3786621 .814173698 21.38195610 1.665771603
514.0521850 462.5001831 308.385833 146.3925476 .9450789690 15.44089317 2.825207948
318.9307250 362.4489440 149.4083251 125.9368896 4.53572082 15.16118812 .5027607679
549.1811523 221.2088775 330.1345520 16.36414909 33.44166564 .706546783 5.621571540
238.4738159 0.88307189 58.75401687 9.47029876 4.94732666 0.88178157 .341697216
307.2209472 99.0746459 162.3486175 48.4498291 23.13072013 8.39431381 3.188608646
149.9360351 45.082916 52.23895645 51.1669769 .706256866 6.42514801 0.1930904239
56.76778411 26.9942932 15.73922729 27.6690063 .02077832818 3.5836505 .02568449825
.394546985 71.7576751 .265590667 1.65135192 0.9338952302 .962095260 .1240835785
3.419795 02.5251007 1.94857120 3.40432357 1.324341177 .446277141 .1376451104
0.76922607 5.04304122 2.01585006 9.27297973 1.336258530 .510783433 .1040080934
4.03636169 21.68446540 .409831047 7.684374809 1.134666204 .326577544 .05340558290
0.86210250 64.00265502 .870052337 26.77004241 0.8448547720 0.1291573047 .005909189581
.876452922 91.97727966 0.04780566692 38.76476287 0.5523388385 0.9853682518 0.02860577963
4.503936767 107.8656158 2.695697307 45.19237518 0.3032352924 1.408729553 0.0472775846
11.80958175 114.8522033 4.022167205 47.77493286 0.1149671673 1.559959530 0.0519588738
15.02785301 116.1600952 4.30081462 48.06048965 .0108174383 1.568284273 0.04695308208
14.98163890 114.5293884 3.904624223 47.27915954 .0855135619 1.527971744 0.03667258098
12.83998203 111.9305114 3.185255765 46.23926544 .1225182116 1.489963531 0.02483619749
9.73705959 109.5916595 2.405069589 45.4054565 .1348223239 1.48011970 0.01406308263
6.573100566 108.1171417 1.725988745 44.9670486 .1330404877 1.503192901 0.005784723907
3.902513504 107.6463623 1.216092705 44.92942047 .1250373125 1.551899671 0.0002767965197
1.982298374 108.0566864 0.8818061351 45.21012878 .1156376004 1.616327285 .002744272351
0.8307322263 109.0477676 0.6953219771 45.66780853 .1063063740 1.686253666 .003739606589
0.3157608807 110.3601837 0.6089993119 46.1933212 .100485712 1.751512050 .003745209425
0.2333923578 111.7325134 0.5812116861 46.69568252 .0965363085 1.809788703 .00315543636
0.401431739 112.9899902 0.5810943841 47.10968399 .09368024766 1.854556798 .00235819444
0.6420777440 114.0574417 0.5808145999 47.4279365 .09373018145 1.89129877 .001891180872
0.8597224950 114.8715286 0.5742593407 47.6287803 .09362632036 1.916015744 .00161099061
0.9969010949 115.4548339 0.5561518669 47.73490905 .09349142014 1.934667944 .001546539366
1.040309429 115.8508834 0.5284229516 47.76710128 .09319517016 1.946333646 .001676008105
0.9960901141 116.0985260 0.4924912750 47.74404907 .09317931532 1.953865647 .002005554735
0.9008057713 116.2504730 0.455381751 47.68797683 .09210546314 1.959125161 .002280022948
0.7801713943 116.3379745 0.4200164675 47.60914611 .09011422097 1.96125185 .002487059682
0.6484985351 116.4083633 0.3857177495 47.53038406 .0882568806 1.963498115 .002716131508
0.5312081575 116.4621276 0.3556609153 47.44558334 .08605122566 1.96381580 .002879250794
